Timestamp,Sensor_ID,Flow_Rate,Nitrate_Level,Phosphate_Level,Precipitation,Rainfall_Intensity,Temperature,Humidity,Wind_Speed,Wind_Direction,Nitrate_Level_lag_1,Nitrate_Level_lag_3,Nitrate_Level_lag_6,Nitrate_Level_lag_12,Nitrate_Level_lag_24,Phosphate_Level_lag_1,Phosphate_Level_lag_3,Phosphate_Level_lag_6,Phosphate_Level_lag_12,Phosphate_Level_lag_24,Flow_Rate_lag_1,Flow_Rate_lag_3,Flow_Rate_lag_6,Flow_Rate_lag_12,Flow_Rate_lag_24,Precipitation_lag_1,Precipitation_lag_3,Precipitation_lag_6,Precipitation_lag_12,Precipitation_lag_24,Temperature_lag_1,Temperature_lag_3,Temperature_lag_6,Temperature_lag_12,Temperature_lag_24,Nitrate_Level_rolling_mean_6,Nitrate_Level_rolling_std_6,Nitrate_Level_rolling_mean_12,Nitrate_Level_rolling_std_12,Nitrate_Level_rolling_mean_24,Nitrate_Level_rolling_std_24,Nitrate_Level_rolling_mean_48,Nitrate_Level_rolling_std_48,Phosphate_Level_rolling_mean_6,Phosphate_Level_rolling_std_6,Phosphate_Level_rolling_mean_12,Phosphate_Level_rolling_std_12,Phosphate_Level_rolling_mean_24,Phosphate_Level_rolling_std_24,Phosphate_Level_rolling_mean_48,Phosphate_Level_rolling_std_48,Flow_Rate_rolling_mean_6,Flow_Rate_rolling_std_6,Flow_Rate_rolling_mean_12,Flow_Rate_rolling_std_12,Flow_Rate_rolling_mean_24,Flow_Rate_rolling_std_24,Flow_Rate_rolling_mean_48,Flow_Rate_rolling_std_48,Precipitation_rolling_mean_6,Precipitation_rolling_std_6,Precipitation_rolling_mean_12,Precipitation_rolling_std_12,Precipitation_rolling_mean_24,Precipitation_rolling_std_24,Precipitation_rolling_mean_48,Precipitation_rolling_std_48,Temperature_rolling_mean_6,Temperature_rolling_std_6,Temperature_rolling_mean_12,Temperature_rolling_std_12,Temperature_rolling_mean_24,Temperature_rolling_std_24,Temperature_rolling_mean_48,Temperature_rolling_std_48
2023-01-01 10:00:00,1,14.60353266173338,3.238495265067008,2.3471901412620193,0.0,0.0,15.80569108184853,74.36314492778388,4.627195965853922,164.29259436082248,5.439447391166201,4.386640193434661,4.427125525021296,,,1.5112966159134964,2.660182606001858,2.2357403005978806,,,11.640380745520805,12.010517490258351,14.787852253266198,,,0.0,0.0,0.0,,,12.36634842952451,18.226431867339013,15.205820020301127,,,5.051463571173293,1.1431559528412025,,,,,,,2.049618771249787,0.41270690005858857,,,,,,,13.47211140018176,2.4497380217231988,,,,,,,0.0,0.0,,,,,,,15.379566736610206,2.112299208325916,,,,,,
2023-01-01 11:00:00,1,12.932397763763795,4.968338895442506,2.218312197128846,0.0,0.0,17.126573821370478,67.43823927986617,7.371611934898727,311.38330909295075,3.238495265067008,5.699426620121183,4.9992955351659125,,,2.3471901412620193,2.0959429161891467,1.764816027092631,,,14.60353266173338,10.739774108379446,14.54227649148303,,,0.0,0.0,0.0,,,15.80569108184853,14.257041161207358,14.524262961397383,,,5.046304131219391,1.1435082991733854,4.926191934468773,0.8355267381812868,,,,,2.1252014662558225,0.3910762925386716,2.053969662997638,0.35280929042393794,,,,,13.203798278895219,2.3966713490067826,12.813915220607923,2.0970720526288096,,,,,0.0,0.0,0.0,0.0,,,,,15.813285213272389,2.1679879442373178,15.26622304249969,2.0165758782223655,,,,
2023-01-01 12:00:00,1,9.0396656989555,4.374031217749153,2.2167322679150603,0.0,0.0,17.133961108428014,56.39242621834136,12.752699331500336,338.0622786366791,4.968338895442506,5.439447391166201,6.5454764220847865,4.4321223165874235,,2.218312197128846,1.5112966159134964,1.91828432103957,2.1914049473718817,,12.932397763763795,11.640380745520805,17.296186903715537,11.97023138339368,,0.0,0.0,0.0,0.0,,17.126573821370478,12.36634842952451,17.097624918344437,17.927522448061563,,4.684396597163452,0.8895647345348733,4.9213510095655835,0.8388113715524295,,,,,2.1749427907350714,0.37826480656577155,2.056080273042903,0.353780633312276,,,,,11.827711411435212,1.8947734884007275,12.569701413571408,2.358587704635487,,,,,0.0,0.0,0.0,0.0,,,,,15.819341244952982,2.1723395186155416,15.200092930863562,1.932633945864954,,,,
2023-01-01 13:00:00,1,5.8950787055665,6.64650092084944,1.813269309580844,0.6757405090110972,0.4505251065696451,18.09779775577784,64.76130735221267,11.109194708357782,333.5903696717831,4.374031217749153,3.238495265067008,4.386640193434661,5.039227688054535,,2.2167322679150603,2.3471901412620193,2.660182606001858,1.48314180095479,,9.0396656989555,14.60353266173338,12.010517490258351,9.908064474813546,,0.0,0.0,0.0,0.0,,17.133961108428014,15.80569108184853,18.226431867339013,12.227104842512844,,5.061040051732582,1.17189247241269,5.055290445631826,0.9763857156122704,,,,,2.033790574664902,0.3134414329574687,2.083590898761741,0.3159955060705473,,,,,10.80847161398657,3.0620400726901287,12.235285932800819,2.9743840936194563,,,,,0.11262341816851619,0.27586990760096103,0.056311709084258095,0.19506948238994584,,,,,15.797902226359454,2.1442861720827238,15.68931734030231,1.8530506165184357,,,,
2023-01-01 14:00:00,1,8.797678055302816,4.620198439686712,1.8793431204148197,0.0,0.0,14.655707282063602,60.81217732481595,7.797827439575719,62.92744479359837,6.64650092084944,4.968338895442506,5.699426620121183,4.449970737684029,,1.813269309580844,2.218312197128846,2.0959429161891467,1.880162745135344,,5.8950787055665,12.932397763763795,10.739774108379446,11.472439525808484,,0.6757405090110972,0.0,0.0,0.0,,18.09779775577784,17.126573821370478,14.257041161207358,14.635442385615008,,4.881168688326837,1.1366038453620693,5.069476087465382,0.9679922068509134,,,,,1.9976906087025144,0.31730096652378115,2.083522596701697,0.31604355909709453,,,,,10.4847889384738,3.1714474794833243,12.012389143592012,3.132753445239229,,,,,0.11262341816851619,0.27586990760096103,0.056311709084258095,0.19506948238994584,,,,,15.864346579835498,2.092543108036064,15.691006081673025,1.8520118194051216,,,,
2023-01-01 15:00:00,1,7.256787971613441,5.192973956254951,1.8698579822554888,0.0,0.0,12.855696726833806,89.31493027595391,8.596286674920538,150.63775646863968,4.620198439686712,4.374031217749153,5.439447391166201,5.4887366237957345,,1.8793431204148197,2.2167322679150603,1.5112966159134964,2.3411613372841944,,8.797678055302816,9.0396656989555,11.640380745520805,11.8633288451588,,0.0,0.0,0.0,0.0,,14.655707282063602,17.133961108428014,12.36634842952451,13.794812572474015,,4.8400897825082945,1.116670413551236,5.044829198503651,0.9600795769296117,,,,,2.0574508364261797,0.22879417476947433,2.0442473171159716,0.3103492342936808,,,,,9.754190142822571,3.3517859654787245,11.628510737463232,3.421599275209981,,,,,0.11262341816851619,0.27586990760096103,0.056311709084258095,0.19506948238994584,,,,,15.945904629387044,1.9323434415576473,15.612746427869675,1.9563267993342721,,,,
2023-01-01 16:00:00,1,3.787245889346244,5.629009832174475,1.7845116283785294,0.0,0.0,12.807730262666912,81.85497917574803,7.782338201036702,23.509627966473555,5.192973956254951,6.64650092084944,3.238495265067008,4.427125525021296,,1.8698579822554888,1.813269309580844,2.3471901412620193,2.2357403005978806,,7.256787971613441,5.8950787055665,14.60353266173338,14.787852253266198,,0.0,0.6757405090110972,0.0,0.0,,12.855696726833806,18.09779775577784,15.80569108184853,15.205820020301127,,5.238508877026206,0.8172670628028406,5.144986224099749,0.9524424469187398,,,,,1.9636710842789313,0.19975633511273216,2.006644927764359,0.3123676313918819,,,,,7.95147568075805,3.1228823243874935,10.711793540469904,3.933542333397947,,,,,0.11262341816851619,0.27586990760096103,0.056311709084258095,0.19506948238994584,,,,,15.446244492856776,2.323801750815054,15.41290561473349,2.117516778563154,,,,
2023-01-01 17:00:00,1,7.78152980084145,5.724235317899428,1.4154865570323625,0.0,0.0,18.358698809347786,93.03223309873026,7.873082188255628,147.16752214828793,5.629009832174475,4.620198439686712,4.968338895442506,4.9992955351659125,,1.7845116283785294,1.8793431204148197,2.218312197128846,1.764816027092631,,3.787245889346244,8.797678055302816,12.932397763763795,14.54227649148303,,0.0,0.0,0.0,0.0,,12.807730262666912,14.655707282063602,17.126573821370478,14.524262961397383,,5.364491614102359,0.8255102320237038,5.205397872660876,0.9652659402776652,,,,,1.8298668109295173,0.25602954721987214,1.9775341385926701,0.3508595489634447,,,,,7.092997686937658,1.9778452957570862,10.148397982916439,3.8174858393438478,,,,,0.11262341816851619,0.27586990760096103,0.056311709084258095,0.19506948238994584,,,,,15.651598657519658,2.5458253821176746,15.732441935396025,2.2560105705727995,,,,
2023-01-01 18:00:00,1,1.5159466237338677,5.890829524075083,2.5168573822065876,0.0,0.0,14.4609337891066,76.94068124619835,9.147810809877646,236.37519637036257,5.724235317899428,5.192973956254951,4.374031217749153,6.5454764220847865,,1.4154865570323625,1.8698579822554888,2.2167322679150603,1.91828432103957,,7.78152980084145,7.256787971613441,9.0396656989555,17.296186903715537,,0.0,0.0,0.0,0.0,,18.358698809347786,12.855696726833806,17.133961108428014,17.097624918344437,,5.617291331823348,0.6811621438292915,5.1508439644934,0.8988585778863987,,,,,1.8798876633114388,0.35638021674187875,2.027415227023255,0.38276840832320463,,,,,5.8390445077340525,2.7363826789578325,8.833377959584633,3.849228701260582,,,,,0.11262341816851619,0.27586990760096103,0.056311709084258095,0.19506948238994584,,,,,15.206094104299424,2.4672078523117307,15.512717674626202,2.2392994850215717,,,,
2023-01-01 19:00:00,1,3.645180710942121,5.22596142001359,2.3470887885027274,0.0,0.0,15.049664324497153,61.62436601068301,9.966766998192112,135.9460608867551,5.890829524075083,5.629009832174475,6.64650092084944,4.386640193434661,,2.5168573822065876,1.7845116283785294,1.813269309580844,2.660182606001858,,1.5159466237338677,3.787245889346244,5.8950787055665,12.010517490258351,,0.0,0.0,0.6757405090110972,0.0,,14.4609337891066,12.807730262666912,18.09779775577784,18.226431867339013,,5.380534748350706,0.4642098606790967,5.220787400041645,0.8660434794747202,,,,,1.968857576465086,0.40034467851384486,2.001324075564994,0.34447006075334935,,,,,5.46406150862999,2.8776787818777594,8.13626656130828,3.976908129951994,,,,,0.0,0.0,0.056311709084258095,0.19506948238994584,,,,,14.698071865752643,2.0272924619516646,15.247987046056048,2.070754584394378,,,,
2023-01-01 20:00:00,1,7.665328899851541,4.160057931263828,1.935288495096832,0.2550926642391001,0.1642042704147785,11.559964980191108,81.19908498201582,10.464737302588446,124.1621026870813,5.22596142001359,5.724235317899428,4.620198439686712,5.699426620121183,,2.3470887885027274,1.4154865570323625,1.8793431204148197,2.0959429161891467,,3.645180710942121,7.78152980084145,8.797678055302816,10.739774108379446,,0.0,0.0,0.0,0.0,,15.049664324497153,18.358698809347786,14.655707282063602,14.257041161207358,,5.303844663613559,0.6250788938926536,5.092506675970198,0.9019637447190268,,,,,1.9781818055787548,0.3984900766549444,1.9879362071406346,0.34357915628186114,,,,,5.2753366493881115,2.6428791977983632,7.880062793930956,3.892062170193477,,,,,0.04251544403985002,0.10414114408548479,0.07756943110418311,0.20214605502081448,,,,,14.182114815440558,2.3999259835289637,15.023230697638027,2.3195144094959224,,,,
2023-01-01 21:00:00,1,5.513454536845967,4.285202553776064,1.621255917941569,0.0,0.0,13.099681086396876,73.2986774887642,13.389797147550889,52.037667534785186,4.160057931263828,5.890829524075083,5.192973956254951,5.439447391166201,,1.935288495096832,2.5168573822065876,1.8698579822554888,1.5112966159134964,,7.665328899851541,1.5159466237338677,7.256787971613441,11.640380745520805,,0.2550926642391001,0.0,0.0,0.0,,11.559964980191108,14.4609337891066,12.855696726833806,12.36634842952451,,5.1525494298670775,0.7538721464025433,4.9963196061876864,0.9229041722043445,,,,,1.9367481281931012,0.4241068843577877,1.9970994823096404,0.3309455530837461,,,,,4.984781076926866,2.4717632496914335,7.369485609874719,3.7533282456807124,,,,,0.04251544403985002,0.10414114408548479,0.07756943110418311,0.20214605502081448,,,,,14.222778875367739,2.3748928426123554,15.084341752377393,2.251823968628847,,,,
2023-01-01 22:00:00,1,9.460287296906616,5.305881801705531,1.4212042457683285,0.0,0.0,13.56236371233448,88.83918813237017,13.215268692758606,92.1708382827114,4.285202553776064,5.22596142001359,5.629009832174475,3.238495265067008,,1.621255917941569,2.3470887885027274,1.7845116283785294,2.3471901412620193,,5.513454536845967,3.645180710942121,3.787245889346244,14.60353266173338,,0.0,0.0,0.0,0.0,,13.099681086396876,15.049664324497153,12.807730262666912,15.80569108184853,,5.098694758122254,0.7239765759860067,5.16860181757423,0.7397162623188505,,,,,1.8761968977580679,0.47327456736760876,1.9199339910184996,0.34933862805902727,,,,,5.930287978186928,2.9590617908461136,6.940881829472488,3.0865956924794644,,,,,0.04251544403985002,0.10414114408548479,0.07756943110418311,0.20214605502081448,,,,,14.348551116979001,2.30388601020776,14.897397804917887,2.2794440882881264,,,,
2023-01-01 23:00:00,1,10.526769907946216,6.876118301174989,2.416084507885493,0.0,0.0,13.922173081390255,63.05381185774468,18.542551176457764,303.0296364904572,5.305881801705531,4.160057931263828,5.724235317899428,4.968338895442506,,1.4212042457683285,1.935288495096832,1.4154865570323625,2.218312197128846,,9.460287296906616,7.665328899851541,7.78152980084145,12.932397763763795,,0.0,0.2550926642391001,0.0,0.0,,13.56236371233448,11.559964980191108,18.358698809347786,17.126573821370478,,5.290675255334848,1.0166124929877596,5.327583434718604,0.8837516663138798,5.126887684593688,0.8656998208549187,,,2.0429632229002563,0.454379280094045,1.9364150169148868,0.36881734066489597,1.9951923399562626,0.3580394353385805,,,6.387827996037721,3.470582834259285,6.74041284148769,2.718219320135054,9.777164031047805,3.9063787802720253,,,0.04251544403985002,0.10414114408548479,0.07756943110418311,0.20214605502081448,0.03878471555209156,0.14530259326454167,,,13.609130162319412,1.2132194661839883,14.630364409919537,2.1800891226250476,14.948293726209613,2.079286380626359,,
2023-01-02 00:00:00,1,9.760242488818225,3.8114172638505326,2.3871149309738375,0.0,0.0,15.65601313004342,56.54844618524449,12.970462316060646,320.88334207619636,6.876118301174989,4.285202553776064,5.890829524075083,4.374031217749153,4.4321223165874235,2.416084507885493,1.621255917941569,2.5168573822065876,2.2167322679150603,2.1914049473718817,10.526769907946216,5.513454536845967,1.5159466237338677,9.0396656989555,11.97023138339368,0.0,0.0,0.0,0.0,0.0,13.922173081390255,13.099681086396876,14.4609337891066,17.133961108428014,17.927522448061563,4.944106545297422,1.1202557421334645,5.280698938560385,0.9512817783618167,5.101024974062985,0.8960964265906174,,,2.0213394810281313,0.4297352341998287,1.950613572169785,0.3835743382016202,2.0033469226063443,0.36486623241047056,,,7.761877306885115,2.7031318281115935,6.800460907309584,2.7808667247612076,9.685081160440495,3.8783822760959694,,,0.04251544403985002,0.10414114408548479,0.07756943110418311,0.20214605502081448,0.03878471555209156,0.14530259326454167,,,13.808310052475548,1.4550348489801868,14.507202078387486,2.0644745260956587,14.853647504625522,1.9874498168600478,,
2023-01-02 01:00:00,1,14.472480813486625,4.555448545426625,1.4869079165148198,0.0,0.0,13.827944362303652,69.79535717306123,8.962197337172093,173.48915790192953,3.8114172638505326,5.305881801705531,5.22596142001359,6.64650092084944,5.039227688054535,2.3871149309738375,1.4212042457683285,2.3470887885027274,1.813269309580844,1.48314180095479,9.760242488818225,9.460287296906616,3.645180710942121,5.8950787055665,9.908064474813546,0.0,0.0,0.0,0.6757405090110972,0.0,15.65601313004342,13.56236371233448,15.049664324497153,18.09779775577784,12.227104842512844,4.832354399532928,1.1199594864886395,5.106444573941817,0.8660519255442504,5.080867509786821,0.9029619257791313,,,1.8779760023634802,0.44261672388261486,1.923416789414283,0.4051605193577009,2.0035038440880117,0.36463351113402503,,,9.566427323975866,3.002705858901939,7.515244416302927,3.528772695254656,9.875265174551872,3.999803928278431,,,0.04251544403985002,0.10414114408548479,0.02125772201992501,0.07363890918337167,0.03878471555209156,0.14530259326454167,,,13.604690058776633,1.326370274484952,14.151380962264637,1.730273637951657,14.920349151283474,1.9212265982577232,,
2023-01-02 02:00:00,1,17.37178705460217,5.585028009188343,3.044819151798909,0.0,0.0,17.519974396987443,61.05556082078118,5.732098907062973,117.77521437909496,4.555448545426625,6.876118301174989,4.160057931263828,4.620198439686712,4.449970737684029,1.4869079165148198,2.416084507885493,1.935288495096832,1.8793431204148197,1.880162745135344,14.472480813486625,10.526769907946216,7.665328899851541,8.797678055302816,11.472439525808484,0.0,0.0,0.2550926642391001,0.0,0.0,13.827944362303652,13.922173081390255,11.559964980191108,14.655707282063602,14.635442385615008,5.069849412520347,1.0997870694948841,5.186847038066953,0.8615808642306909,5.128161562766167,0.8981936249018473,,,2.0628977784804925,0.6530864652050833,2.020539792029624,0.5176969760677602,2.0520311943656604,0.42069464270145657,,,11.184170349767635,4.163847324211286,8.229753499577873,4.5362692126270305,10.121071321584944,4.27409132062083,,,0.0,0.0,0.02125772201992501,0.07363890918337167,0.03878471555209156,0.14530259326454167,,,14.598024961576021,1.674786908983461,14.390069888508291,1.9849827875043635,15.040537985090658,1.9915665537795717,,
2023-01-02 03:00:00,1,14.037622986883884,6.152118397608364,2.0387461734260444,0.0,0.0,16.557819831480273,75.20246122738993,10.543079493910897,95.47613048928704,5.585028009188343,3.8114172638505326,4.285202553776064,5.192973956254951,5.4887366237957345,3.044819151798909,2.3871149309738375,1.621255917941569,1.8698579822554888,2.3411613372841944,17.37178705460217,9.760242488818225,5.513454536845967,7.256787971613441,11.8633288451588,0.0,0.0,0.0,0.0,0.0,17.519974396987443,15.65601313004342,13.099681086396876,12.855696726833806,13.794812572474015,5.381002053159064,1.0974878276890563,5.266775741513071,0.9055679046123014,5.155802470008362,0.9197217885255071,,,2.1324794877279056,0.6179151619188555,2.0346138079605036,0.5155192685544798,2.039430562538237,0.4161626576464769,,,12.604865091440622,3.180033192403803,8.794823084183745,4.817658470303142,10.211666910823489,4.335232988075746,,,0.0,0.0,0.02125772201992501,0.07363890918337167,0.03878471555209156,0.14530259326454167,,,15.17438141908992,1.6508904821108032,14.69858014722883,2.012335124646191,15.155663287549253,1.996278920222031,,
2023-01-02 04:00:00,1,19.96375974729062,5.980895432451069,2.40516483423679,0.2705481698983168,0.1389565044670375,19.14554700442713,77.51904827995415,1.9182640926763208,278.33482852476226,6.152118397608364,4.555448545426625,5.305881801705531,5.629009832174475,4.427125525021296,2.0387461734260444,1.4869079165148198,1.4212042457683285,1.7845116283785294,2.2357403005978806,14.037622986883884,14.472480813486625,9.460287296906616,3.787245889346244,14.787852253266198,0.0,0.0,0.0,0.0,0.0,16.557819831480273,13.827944362303652,13.56236371233448,12.807730262666912,15.205820020301127,5.4935043249499875,1.1225583376394694,5.296099541536121,0.9238762364022989,5.220542882817935,0.9208843687015955,,,2.2964729191393154,0.5130648091119698,2.0863349084486917,0.5192667360435596,2.0464899181065257,0.42104576026523516,,,14.355443833171291,3.910009232418128,10.142865905679109,5.503476983115754,10.427329723074505,4.687231629591912,,,0.04509136164971947,0.11045082784911459,0.04380340284478474,0.10235576209500455,0.05005755596452142,0.15248030539728283,,,16.10491196777203,2.0786259560926292,15.226731542375516,2.2842801408651585,15.319818578554504,2.156163142928456,,
2023-01-02 06:00:00,1,13.1687265709355,6.214990469124321,3.0407191647811787,0.0,0.0,14.518685575124008,85.09857537442774,7.594281255855492,92.5310307781284,5.980895432451069,5.585028009188343,6.876118301174989,5.724235317899428,4.9992955351659125,2.40516483423679,3.044819151798909,2.416084507885493,1.4154865570323625,1.764816027092631,19.96375974729062,17.37178705460217,10.526769907946216,7.78152980084145,14.54227649148303,0.2705481698983168,0.0,0.0,0.0,0.0,19.14554700442713,17.519974396987443,13.922173081390255,18.358698809347786,14.524262961397383,5.3833163529415415,0.9835404029271273,5.336995804138195,0.9548922140193015,5.271196838399535,0.9413921312012972,,,2.4005786952885964,0.5984555051078182,2.2217709590944263,0.5399254230605111,2.0996525488435482,0.4624486099843154,,,14.795769943669505,3.5221326585251194,10.591798969853611,5.513061200068932,10.370098476385026,4.642980151628443,,,0.04509136164971947,0.11045082784911459,0.04380340284478474,0.10235576209500455,0.05005755596452142,0.15248030539728283,,,16.204330716727654,1.9644790619121693,14.906730439523534,2.0639898485016825,15.319586187459777,2.1562529145869864,,
